NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0006139	GO:0006139		155	0.19340554	0.96180546	0.5619048	1.0	1.0	357	tags=19%, list=16%, signal=21%	
GO:0065008	GO:0065008		36	0.25381762	0.95927584	0.5081967	0.9969996	1.0	486	tags=28%, list=22%, signal=35%	
GO:0009252	GO:0009252		21	0.29114085	0.9559102	0.5077605	0.99458694	1.0	486	tags=33%, list=22%, signal=42%	
GO:0009110	GO:0009110		25	0.27886096	0.9522847	0.52783966	0.99298257	1.0	481	tags=28%, list=22%, signal=35%	
GO:0046394	GO:0046394		91	0.2094269	0.95026416	0.5979381	0.9860437	1.0	675	tags=38%, list=30%, signal=53%	
GO:0005215	GO:0005215		129	0.19433509	0.9432535	0.6047619	0.9957264	1.0	266	tags=17%, list=12%, signal=18%	
GO:0006023	GO:0006023		21	0.29114085	0.94222784	0.53418803	0.9858075	1.0	486	tags=33%, list=22%, signal=42%	
GO:0006024	GO:0006024		21	0.29114085	0.94163066	0.5219207	0.9744772	1.0	486	tags=33%, list=22%, signal=42%	
GO:0072521	GO:0072521		31	0.26151088	0.9289868	0.5614035	1.0	1.0	164	tags=13%, list=7%, signal=14%	
GO:0006753	GO:0006753		44	0.23425287	0.92728883	0.58863634	0.9955101	1.0	501	tags=27%, list=23%, signal=35%	
GO:0008233	GO:0008233		49	0.23067409	0.92616844	0.59477127	0.98626655	1.0	217	tags=16%, list=10%, signal=18%	
GO:0072527	GO:0072527		24	0.27501398	0.9213313	0.5660377	0.9890281	1.0	261	tags=17%, list=12%, signal=19%	
GO:0042364	GO:0042364		27	0.2647566	0.90732574	0.5656109	1.0	1.0	481	tags=26%, list=22%, signal=33%	
GO:0015675	GO:0015675		25	0.26676068	0.9017825	0.6025918	1.0	1.0	929	tags=72%, list=42%, signal=122%	
GO:0016757	GO:0016757		31	0.24520402	0.88859594	0.6255605	1.0	1.0	145	tags=13%, list=7%, signal=14%	
GO:0051716	GO:0051716		21	0.26670653	0.87890995	0.6438356	1.0	1.0	72	tags=10%, list=3%, signal=10%	
GO:0030001	GO:0030001		58	0.20914263	0.8678317	0.7009346	1.0	1.0	462	tags=22%, list=21%, signal=28%	
GO:0140359	GO:0140359		19	0.27291384	0.85768676	0.6851064	1.0	1.0	828	tags=58%, list=37%, signal=91%	
GO:0005886	GO:0005886		15	0.27682233	0.8341032	0.6983122	1.0	1.0	733	tags=47%, list=33%, signal=69%	
GO:0098797	GO:0098797		15	0.27682233	0.8289613	0.7120536	1.0	1.0	733	tags=47%, list=33%, signal=69%	
GO:0009168	GO:0009168		19	0.2638397	0.8252522	0.7037862	1.0	1.0	164	tags=11%, list=7%, signal=11%	
GO:1902495	GO:1902495		15	0.27682233	0.8200372	0.7151899	1.0	1.0	733	tags=47%, list=33%, signal=69%	
GO:1901293	GO:1901293		32	0.22430883	0.81951773	0.77657264	1.0	1.0	501	tags=25%, list=23%, signal=32%	
GO:0055086	GO:0055086		39	0.21095033	0.8137521	0.7777778	1.0	1.0	501	tags=28%, list=23%, signal=36%	
GO:0065007	GO:0065007		50	0.2044648	0.8136293	0.82093024	1.0	1.0	289	tags=16%, list=13%, signal=18%	
GO:1990351	GO:1990351		15	0.27682233	0.8129769	0.7157676	1.0	1.0	733	tags=47%, list=33%, signal=69%	
GO:0043190	GO:0043190		15	0.27682233	0.8088784	0.7261411	1.0	1.0	733	tags=47%, list=33%, signal=69%	
GO:0007165	GO:0007165		33	0.21709462	0.8083808	0.7738589	1.0	1.0	303	tags=18%, list=14%, signal=21%	
GO:0098533	GO:0098533		15	0.27682233	0.80765474	0.69330454	1.0	1.0	733	tags=47%, list=33%, signal=69%	
GO:0000160	GO:0000160		32	0.22201647	0.79632527	0.8116883	1.0	1.0	303	tags=19%, list=14%, signal=21%	
GO:0030170	GO:0030170		25	0.23223917	0.7939713	0.7809111	1.0	1.0	556	tags=40%, list=25%, signal=53%	
GO:0035556	GO:0035556		33	0.21709464	0.79057324	0.8097448	1.0	1.0	303	tags=18%, list=14%, signal=21%	
GO:0032259	GO:0032259		30	0.21883307	0.78727883	0.83507305	1.0	1.0	212	tags=13%, list=10%, signal=15%	
GO:0070279	GO:0070279		25	0.23223917	0.7852151	0.7915743	1.0	1.0	556	tags=40%, list=25%, signal=53%	
GO:0016746	GO:0016746		60	0.18967415	0.7831231	0.8490099	1.0	1.0	506	tags=27%, list=23%, signal=34%	
GO:0006508	GO:0006508		43	0.19843893	0.77492154	0.85523385	1.0	1.0	217	tags=14%, list=10%, signal=15%	
GO:1901566	GO:1901566		170	0.15291695	0.77411675	0.96231157	1.0	1.0	499	tags=22%, list=22%, signal=27%	
GO:0072522	GO:0072522		27	0.22423005	0.7614115	0.83829784	1.0	1.0	164	tags=11%, list=7%, signal=12%	
GO:0008173	GO:0008173		15	0.25562766	0.7566961	0.7995825	1.0	1.0	184	tags=13%, list=8%, signal=14%	
GO:0009273	GO:0009273		38	0.19794661	0.7551506	0.8623656	1.0	1.0	699	tags=39%, list=31%, signal=57%	
GO:0044038	GO:0044038		38	0.19794661	0.75454915	0.8764302	1.0	1.0	699	tags=39%, list=31%, signal=57%	
GO:0016053	GO:0016053		106	0.15698516	0.75006807	0.9625	1.0	1.0	766	tags=42%, list=34%, signal=62%	
GO:1901360	GO:1901360		123	0.15413153	0.7427867	0.97317076	1.0	1.0	538	tags=24%, list=24%, signal=29%	
GO:0016763	GO:0016763		17	0.23362602	0.7170996	0.85350317	1.0	1.0	127	tags=12%, list=6%, signal=12%	
GO:0008610	GO:0008610		35	0.19250144	0.7116181	0.89316237	1.0	1.0	425	tags=23%, list=19%, signal=28%	
GO:0043604	GO:0043604		21	0.21681397	0.71113163	0.8874172	1.0	1.0	481	tags=29%, list=22%, signal=36%	
GO:0071840	GO:0071840		81	0.1586307	0.70875347	0.9672131	1.0	1.0	310	tags=15%, list=14%, signal=17%	
GO:0016462	GO:0016462		95	0.15274717	0.7017096	0.969697	1.0	1.0	286	tags=15%, list=13%, signal=16%	
GO:0016836	GO:0016836		19	0.21988998	0.6995426	0.88377196	1.0	1.0	79	tags=11%, list=4%, signal=11%	
GO:0016818	GO:0016818		96	0.14832182	0.67196786	0.98477155	1.0	1.0	286	tags=15%, list=13%, signal=16%	
GO:0016887	GO:0016887		88	0.15026559	0.6694243	0.9883177	1.0	1.0	286	tags=15%, list=13%, signal=16%	
GO:1901137	GO:1901137		55	0.15661356	0.6507274	0.9861751	1.0	1.0	699	tags=33%, list=31%, signal=47%	
GO:0000041	GO:0000041		34	0.17401338	0.64961714	0.9513889	1.0	1.0	797	tags=44%, list=36%, signal=68%	
GO:0008168	GO:0008168		38	0.1719901	0.6494633	0.95110023	1.0	1.0	760	tags=37%, list=34%, signal=55%	
GO:0072528	GO:0072528		21	0.1982279	0.6488599	0.944086	1.0	1.0	212	tags=10%, list=10%, signal=10%	
GO:0044271	GO:0044271		88	0.13915153	0.6392684	0.9953488	1.0	1.0	501	tags=20%, list=23%, signal=25%	
GO:0006725	GO:0006725		103	0.13476747	0.63021016	1.0	1.0	1.0	538	tags=22%, list=24%, signal=28%	
GO:1901362	GO:1901362		93	0.13557509	0.61545545	0.997669	1.0	1.0	538	tags=23%, list=24%, signal=29%	
GO:0042626	GO:0042626		30	0.16962838	0.5995036	0.9703872	1.0	1.0	333	tags=17%, list=15%, signal=19%	
GO:0019438	GO:0019438		73	0.13204843	0.587917	0.9955257	1.0	1.0	538	tags=22%, list=24%, signal=28%	
GO:0044255	GO:0044255		36	0.15008494	0.5533199	0.98478264	1.0	1.0	425	tags=19%, list=19%, signal=24%	
GO:0016780	GO:0016780		15	0.15983464	0.47878766	0.99346405	1.0	1.0	323	tags=13%, list=15%, signal=15%	
GO:0008757	GO:0008757		27	0.12966466	0.45288333	0.9978308	0.9986817	1.0	146	tags=7%, list=7%, signal=8%	
