NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:1901681	GO:1901681		16	0.42125592	1.1351707	0.30026808	0.47067744	1.0	430	tags=44%, list=19%, signal=54%	
GO:0009991	GO:0009991		15	0.43016914	1.1254703	0.31232092	0.48231584	1.0	427	tags=33%, list=19%, signal=41%	
GO:0003677	GO:0003677		180	0.25088847	1.1119286	0.13978495	0.50333995	1.0	437	tags=26%, list=20%, signal=29%	
GO:0008233	GO:0008233		49	0.31417605	1.1046102	0.26984128	0.5105363	1.0	299	tags=24%, list=13%, signal=28%	
GO:0006022	GO:0006022		24	0.36836	1.1039315	0.30997303	0.50442886	1.0	653	tags=46%, list=29%, signal=64%	
GO:0030203	GO:0030203		25	0.36018425	1.0998905	0.30421686	0.5052054	1.0	653	tags=44%, list=29%, signal=62%	
GO:0008757	GO:0008757		27	0.3609257	1.0911481	0.3035144	0.51709634	1.0	553	tags=41%, list=25%, signal=54%	
GO:0006259	GO:0006259		114	0.26971376	1.0907518	0.25333333	0.51038116	1.0	390	tags=18%, list=18%, signal=21%	
GO:0000270	GO:0000270		25	0.36018425	1.0870665	0.35015774	0.5109191	1.0	653	tags=44%, list=29%, signal=62%	
GO:0008173	GO:0008173		15	0.39545584	1.0691044	0.36314362	0.5449786	1.0	789	tags=60%, list=36%, signal=92%	
GO:0004527	GO:0004527		18	0.3896593	1.0608943	0.38797814	0.5564412	1.0	182	tags=22%, list=8%, signal=24%	
GO:0015074	GO:0015074		15	0.40728614	1.0600145	0.35977337	0.5507654	1.0	101	tags=20%, list=5%, signal=21%	
GO:0016788	GO:0016788		59	0.28271273	1.0584756	0.33471075	0.5471674	1.0	182	tags=17%, list=8%, signal=18%	
GO:0016836	GO:0016836		19	0.36632058	1.041983	0.40871936	0.5776544	1.0	32	tags=11%, list=1%, signal=11%	
GO:0016779	GO:0016779		36	0.31872922	1.034518	0.4051095	0.58841187	1.0	434	tags=33%, list=20%, signal=41%	
GO:0008643	GO:0008643		21	0.35487014	1.0344831	0.38728324	0.58097893	1.0	415	tags=24%, list=19%, signal=29%	
GO:0071840	GO:0071840		81	0.2636701	1.0293007	0.3756906	0.5854678	1.0	606	tags=33%, list=27%, signal=44%	
GO:0006974	GO:0006974		43	0.2910082	1.0121446	0.41342756	0.61761874	1.0	508	tags=28%, list=23%, signal=35%	
GO:0016043	GO:0016043		54	0.28252524	1.0098321	0.44758064	0.6155687	1.0	653	tags=39%, list=29%, signal=54%	
GO:0006281	GO:0006281		43	0.2910082	1.0092636	0.44366196	0.6093272	1.0	508	tags=28%, list=23%, signal=35%	
GO:0009401	GO:0009401		18	0.360033	1.001212	0.48595506	0.6211319	1.0	362	tags=22%, list=16%, signal=26%	
GO:0098704	GO:0098704		18	0.360033	0.99994236	0.44044322	0.6167446	1.0	362	tags=22%, list=16%, signal=26%	
GO:0065008	GO:0065008		36	0.29783738	0.9750468	0.47435898	0.66855025	1.0	653	tags=44%, list=29%, signal=62%	
GO:0004175	GO:0004175		24	0.3252834	0.9693076	0.51197606	0.67488974	1.0	299	tags=25%, list=13%, signal=29%	
GO:0140101	GO:0140101		44	0.27352518	0.9569857	0.54477614	0.6957541	1.0	503	tags=30%, list=23%, signal=37%	
GO:0005488	GO:0005488		95	0.24006738	0.94935846	0.55487806	0.7055709	1.0	361	tags=21%, list=16%, signal=24%	
GO:0140097	GO:0140097		52	0.2678446	0.93433857	0.5928854	0.73212165	1.0	508	tags=23%, list=23%, signal=29%	
GO:0006260	GO:0006260		36	0.28858644	0.932418	0.5852843	0.7284141	1.0	390	tags=19%, list=18%, signal=23%	
GO:0008168	GO:0008168		38	0.27598873	0.9310906	0.5534351	0.72406787	1.0	553	tags=37%, list=25%, signal=48%	
GO:0050660	GO:0050660		24	0.30782786	0.9242236	0.56269115	0.73251677	1.0	140	tags=13%, list=6%, signal=13%	
GO:0034654	GO:0034654		70	0.24445157	0.92085546	0.635514	0.7324195	1.0	624	tags=43%, list=28%, signal=58%	
GO:0044255	GO:0044255		36	0.2659401	0.8881823	0.650165	0.7982416	1.0	160	tags=11%, list=7%, signal=12%	
GO:0032196	GO:0032196		17	0.3180736	0.8802261	0.6770538	0.80736315	1.0	101	tags=12%, list=5%, signal=12%	
GO:0033554	GO:0033554		31	0.27896163	0.8674553	0.6816609	0.8252419	1.0	324	tags=19%, list=15%, signal=22%	
GO:0016835	GO:0016835		25	0.27895385	0.8543095	0.6966967	0.84246963	1.0	492	tags=32%, list=22%, signal=41%	
GO:0042221	GO:0042221		19	0.3034318	0.8513173	0.6908078	0.8396614	1.0	334	tags=21%, list=15%, signal=25%	
GO:0008654	GO:0008654		16	0.30990517	0.8493691	0.6864407	0.83466405	1.0	160	tags=19%, list=7%, signal=20%	
GO:0006644	GO:0006644		16	0.30990517	0.8431219	0.68767124	0.83885574	1.0	160	tags=19%, list=7%, signal=20%	
GO:0032774	GO:0032774		36	0.2500621	0.8225517	0.75884247	0.86859965	1.0	584	tags=42%, list=26%, signal=56%	
GO:0140096	GO:0140096		76	0.21249148	0.8107068	0.878453	0.88041854	1.0	299	tags=18%, list=13%, signal=21%	
GO:0003700	GO:0003700		52	0.22320196	0.80180544	0.87763715	0.88600326	1.0	450	tags=31%, list=20%, signal=38%	
GO:0044085	GO:0044085		51	0.22489524	0.77291936	0.872093	0.9218456	1.0	351	tags=18%, list=16%, signal=20%	
GO:0006631	GO:0006631		20	0.26893273	0.7615872	0.7780822	0.92894834	1.0	32	tags=5%, list=1%, signal=5%	
GO:0006351	GO:0006351		105	0.18507774	0.73990494	0.96022725	0.94757456	1.0	585	tags=37%, list=26%, signal=48%	
GO:1902494	GO:1902494		36	0.22213599	0.7378842	0.87188613	0.940942	1.0	452	tags=28%, list=20%, signal=34%	
GO:0008237	GO:0008237		18	0.25773954	0.7335988	0.8233533	0.9368924	1.0	263	tags=17%, list=12%, signal=19%	
GO:0010468	GO:0010468		103	0.17685509	0.7243733	0.97633135	0.9387932	1.0	585	tags=34%, list=26%, signal=44%	
GO:0071554	GO:0071554		47	0.19182207	0.6761603	0.97709924	0.97376525	1.0	653	tags=36%, list=29%, signal=50%	
GO:0032259	GO:0032259		30	0.21547697	0.66808265	0.89329267	0.97114766	1.0	553	tags=33%, list=25%, signal=44%	
GO:0008094	GO:0008094		21	0.20945026	0.6252821	0.9536232	0.98711723	1.0	1760	tags=100%, list=79%, signal=476%	
GO:0008610	GO:0008610		35	0.18280238	0.58513826	0.9805195	0.9947898	1.0	160	tags=9%, list=7%, signal=9%	
GO:0006779	GO:0006779		16	0.20760572	0.5524332	0.9751381	0.9947471	1.0	748	tags=56%, list=34%, signal=84%	
GO:0006633	GO:0006633		17	0.19863941	0.54931104	0.9697802	0.98676944	1.0	1783	tags=100%, list=80%, signal=502%	
